date,pm25,pm10,so2
2024-02-28,17.87507663960443,24.986219188293703,2234.9326171875
2024-02-29,20.25908234917273,27.692471353261986,5615.787205934672
2024-03-01,9.09443793608605,13.986668756635831,3089.0116423470445
2024-03-02,10.928449519154084,14.971931533635034,2359.927605753123
2024-03-03,29.142100416331274,36.87235426897144,2988.4956456055284
2024-03-04,40.759039172947155,52.82181624894313,2320.833741712602
2024-03-05,7.468433242077657,10.744710876177319,1474.143798828125
2024-03-06,15.056952149782031,21.396174832205194,3871.968049607891
2024-03-07,14.63344127954481,20.832635747832768,3499.2059501291687
2024-03-08,10.180529826041703,14.832757323211206,2484.4291575971215
2024-03-09,9.159370006542986,14.074227000925777,3615.3574018769523
2024-03-10,13.7017626713252,19.900268601415092,2978.5535699873653
2024-03-11,17.22779299145623,24.395312300251014,2972.1212949931096
2024-03-12,28.861435570805945,40.23844359414465,8314.062161851372
2024-03-13,27.003202553759436,38.98739806139739,4233.910896285447
2024-03-14,18.161670938442462,24.97859485078365,2069.728850300478
2024-03-15,19.90092964569449,26.48372512916902,2184.386389102047
2024-03-16,29.372742130288202,38.50571340026141,2130.0868324966295
2024-03-17,13.207314342748479,17.925641774012,2335.5751871831985
2024-03-18,5.4169257979879095,8.138456672434618,1435.5972191445594
2024-03-19,16.075690125842403,19.6010728134541,2808.254638671875
2024-03-20,19.584403605030822,28.748618490762325,4657.5722995793285
2024-03-21,16.07799526182926,21.89570038792448,3154.618869809855
2024-03-22,16.246107222132522,21.771061251709412,2682.684577336397
2024-03-23,4.917098205947835,7.481972840359074,1502.5236439423095
2024-03-24,12.348745207041214,18.851946699979706,3540.526351336637
2024-03-25,14.442678204649326,20.43647523334557,4219.9346056800205
2024-03-26,20.028755203593462,28.774341194536884,4075.657450860191
2024-03-27,18.587025764921414,26.108766142781747,3182.2338535494773
2024-03-28,13.11325033563039,18.540267007742678,2366.0027183761617
2024-03-29,22.30620787723216,30.668073059142305,2235.4076638750917
2024-03-30,10.399800467501805,14.850496748535939,1840.3306848150746
2024-03-31,15.799947425227918,22.070963539828465,2960.4473813676004
2024-04-01,24.468680423245292,34.222262630763744,3937.3800136701498
2024-04-02,11.851535375790842,15.505634613531484,3887.458251953125
2024-04-03,14.557757377624512,20.340742111206055,2450.939453125
2024-04-04,5.72583798600653,8.565562519986639,1952.422613864058
2024-04-05,6.572245623325983,9.871256744304238,1797.3322623865467
2024-04-06,9.757674774537517,14.21392130540469,2240.518470029463
2024-04-07,17.41711868885069,25.28037784960322,2308.044825652063
2024-04-08,10.929615138306772,17.223642994921075,2350.2080261024503
2024-04-09,25.67451264622078,37.05705114335214,4012.649727661388
2024-04-10,25.267934960708295,34.75598935549929,2436.071848811301
2024-04-11,5.170729514335241,8.812012817513713,1774.0015615837142
2024-04-12,5.736430071554683,8.891479321661901,1707.781517155472
2024-04-13,10.724038461150583,26.73047740592851,3551.896733293991
2024-04-14,15.503853797912598,7.602855465493148,1761.8926445760212
2024-04-15,6.317691757193087,10.183050105343458,2476.142147412278
2024-04-16,12.156339529502816,17.802416857731345,3241.8897419353198
2024-04-17,6.848141592848068,9.828179640255051,3470.3913574218745
2024-04-18,13.933039665222168,19.729143142700195,2028.0456765688189
2024-04-19,7.706071376800536,10.911185264587402,1760.1326904296875
2024-04-20,7.161260128793133,10.892923166399445,2747.5230011942535
2024-04-21,15.433649330232965,21.80348359717238,2575.122724695431
2024-04-22,12.018802211361743,17.207902159068066,2966.328857421875
2024-04-23,7.02355058284685,9.023931095490116,1659.4425174994976
2024-04-24,7.813121870031894,11.860554179297765,2148.676697569683
2024-04-25,23.2036075592041,33.27371597290039,1956.9968641357034
2024-04-26,11.246523652365017,16.1556251365424,2662.96652112786
2024-04-27,16.149969246171082,23.31461039554586,3996.8369655088936
2024-04-28,15.884229259763437,22.587611220523552,3035.040083213565
2024-04-29,16.599674311334013,23.757240116706996,2876.1913196160367
2024-04-30,10.337784838699077,14.890272992227494,2585.990875326681
2024-05-01,7.111110278264372,10.330917693174497,2294.1160594036137
2024-05-02,8.93797469975038,12.638647309346883,1904.3726160152091
2024-05-03,9.55151106037377,13.262449786746547,3095.203595614971
2024-05-04,10.434534920165728,14.915771461046212,2943.928871387852
2024-05-05,10.746301651000977,15.24048614501953,2130.416259765625
2024-05-06,7.282250130971914,10.480285550978252,2356.052001953125
2024-05-07,12.479681015014648,14.69632824024825,1935.5761434710646
2024-05-08,16.276714324951172,24.04368019104004,2175.49609375
2024-05-09,7.559613744721987,11.20307816206993,2517.94600447099
2024-05-10,6.973471453382382,10.120238750460484,2105.314633407132
2024-05-11,7.8435959815978995,11.331103324890137,584.054867090675
2024-05-12,7.77529294263782,11.553298796330495,2048.0614217705156
2024-05-13,20.476926597464374,30.1575494438492,4054.8812215102
2024-05-14,18.444425836155645,27.083090291787407,3876.586034556763
2024-05-15,15.171636733038158,22.20290302138362,3578.9891750471093
2024-05-16,4.129088401794434,17.702263126906075,3426.203598724442
2024-05-17,6.182143001696799,8.81600899608114,2012.506062764939
2024-05-18,6.100861315258499,9.031842383847781,2037.6286099416948
2024-05-19,8.496496337031747,12.518768891431781,2421.700107566768
2024-05-20,11.150787324705593,15.82147504195384,2430.856378061646
2024-05-21,5.1120808524595605,7.477245886341966,2012.0615274951406
2024-05-22,9.80806236827657,14.20086928646774,2300.541526345918
2024-05-23,7.600745822927375,10.95888067285477,1682.8368208488641
2024-05-24,7.869221729951984,11.97340242708982,2619.034637510811
2024-05-25,11.52777813250081,16.06692734202123,3948.85364146923
2024-05-26,10.85545950532669,17.391606256655844,3014.10693359375
2024-05-27,13.942313541326737,20.060345712524974,3338.2276951349386
2024-05-28,21.933489624425654,30.299691595846046,4098.7513681823275
2024-05-29,19.466698946085668,27.16986025352302,4255.489703633374
2024-05-30,15.355930226525128,20.72083512527575,3027.411777888546
2024-05-31,11.22328573670342,15.0162776561382,2962.137939453125
2024-06-01,15.250024418490616,20.20821024594249,3162.1240234375
2024-06-02,14.415703696137655,16.635151922893304,1862.5013501421695
2024-06-03,15.831955350918683,20.85028327556691,3294.886135040059
2024-06-04,13.27056232267325,18.09831294335823,3791.3866798641384
2024-06-05,8.945353257026419,13.109764722000357,4358.648779481931
2024-06-06,14.252162264954395,20.360149170986055,3004.160637071223
2024-06-07,7.202393168060382,10.964563608869542,2719.0795605472226
2024-06-08,7.9359433304467455,11.962222764850274,3197.134704288881
2024-06-09,16.78171157836914,7.246802651386933,1863.9686330790787
2024-06-10,6.405990787878148,10.176330575580545,1950.3141632548054
2024-06-11,9.47230160258015,14.626382905405826,2413.1088463312167
2024-06-12,13.658264142867045,19.72656761239005,2367.3962506347875
2024-06-13,9.002927857497568,13.583605868006781,2616.8291058009736
2024-06-14,9.08438919128399,13.667408581076074,3498.025947356567
2024-06-15,8.868076943992216,12.929936707700062,3332.3143659275092
2024-06-16,10.921758933307709,15.413293921812471,2110.6007862194538
2024-06-17,9.299170466442357,12.857498133190427,1845.9665169860118
2024-06-18,10.43692163504505,14.635023205640252,1787.0012257129
2024-06-19,8.01378208359325,11.866919761011125,2417.927980554575
2024-06-20,4.011080378218675,6.2072537507768395,1652.3711614936174
2024-06-21,5.248314987847953,8.00565757846363,2315.790185073747
2024-06-22,5.539426335298021,8.33831475738452,2371.216534969096
2024-06-23,12.129766898843581,17.355709148751487,1742.1979917456997
2024-06-24,7.484899623274429,10.504129438917651,1987.7754327422308
2024-06-25,9.094126432334424,12.842171102505725,2116.3259510493695
2024-06-26,8.172478891066495,11.39244321782268,2816.4974722957304
2024-06-27,12.424705385064938,17.425648804949873,4325.229126025948
2024-06-28,14.089736111566172,19.4857363158925,3457.114915250662
2024-06-29,12.898231495402289,17.796512819572737,1835.6707401149215
2024-06-30,6.696840369616568,11.107381714093222,2995.3012988750143
2024-07-01,7.815372445121737,11.019117306821538,1683.9417945821142
2024-07-02,7.514396138358638,10.870046670464827,2555.4665958711585
2024-07-03,17.537463521707515,24.153205218788468,2679.933916410351
2024-07-04,10.096379864284417,14.970633131114045,2078.538948986272
2024-07-05,9.521299214654995,13.631662080651362,1944.1186912509907
2024-07-06,10.106184005737305,12.520103364709588,2221.3163003705804
2024-07-07,7.325367940037939,10.761461711933196,1540.484006383839
2024-07-08,12.273693630835112,18.188694114814414,4411.288079357002
2024-07-09,9.602332995357086,14.376692494369042,3267.842563437671
2024-07-10,9.517329256064517,13.720424593132968,3904.3724935416853
2024-07-11,9.493382722119035,12.978653981781171,2146.933207352701
2024-07-12,11.712357303284367,16.108347653153995,1855.7068586659461
2024-07-13,10.670272872491738,14.631461689922824,2091.050797791837
2024-07-14,7.73934231362315,10.721281293066463,2452.3359375
2024-07-15,9.476068298132827,13.553301963928982,3084.1972811736005
2024-07-16,14.105560714920744,20.315240392138552,3075.903569606716
2024-07-17,12.971611547908056,17.361083434850535,2153.5943981855085
2024-07-18,17.11934878906832,24.091953652125618,2617.4266774982734
2024-07-19,10.238234082014424,14.890267310197132,2412.602560748006
2024-07-20,11.222561252312708,15.95027804272564,2621.0654090946673
2024-07-21,9.934226036071777,11.342222642695177,1932.857177734375
2024-07-22,6.905110819140184,9.536157995352015,1277.7504531327734
2024-07-24,12.014860018583855,16.29167311980667,1746.784847398061
2024-07-25,13.898300967099772,18.589116010764936,2084.1572538792816
2024-07-26,18.363367623124134,24.32076906945563,2796.7237559502946
2024-07-27,22.040013842523365,28.770419173473393,4933.204632253664
2024-07-28,9.598213790685648,13.427686501627115,2894.046574537962
2024-07-29,7.271365389240871,10.196237807682948,1817.1282958984375
2024-07-30,15.446483612060547,17.035149139161682,1459.0744547330428
2024-07-31,11.067554978862557,15.263240695435945,2941.6241716285144
2024-08-01,7.337917228066255,10.493215459809855,2435.5571885772843
2024-08-02,13.18868931748927,18.24627579481432,2775.194757488865
2024-08-03,18.501799500396,25.433051910354138,2549.061780628224
2024-08-04,13.887670511587562,19.291896494867224,2488.97007934187
2024-08-05,12.252637329725268,16.88618291820015,1816.9672708720414
2024-08-06,10.732746163164425,15.094107945893096,1585.0101021597877
2024-08-07,9.79936890746313,13.842777229152158,1620.852400570534
2024-08-08,9.884157473954074,13.71415764263344,1529.5460206330213
2024-08-09,16.148296507570727,22.339802212342192,1719.8741858096187
2024-08-10,8.133464688090035,11.776716446152069,1265.3736789996892
2024-08-11,5.594019795114538,8.84043063398731,2542.797818332349
2024-08-12,7.18691858661823,10.85759718774056,2265.640638960227
2024-08-13,9.553837688197829,13.563781340109028,1905.5272152386465
2024-08-14,11.880048912253873,16.389249516864204,2459.155322936693
2024-08-15,13.181709557562128,18.0712768321886,2509.0631189784626
2024-08-16,9.417683447230285,13.907820190972107,2487.407966723919
2024-08-17,10.582764397381757,14.675277446420463,2634.0598600242733
2024-08-18,8.622724506691835,12.908345125066608,2984.9929807857297
2024-08-19,11.75345988035027,17.303576688000806,2359.144384110018
2024-08-20,14.739042638855176,21.14880980626723,2854.371804777391
2024-08-21,10.98450233045258,15.385490063935611,1887.4426965132986
2024-08-22,9.15240168648027,12.444449187935694,1496.6557027112458
2024-08-23,10.333319863963833,14.87316702775159,1835.0372094628988
2024-08-24,11.857537996472246,17.6765944265304,1463.8606011353513
2024-08-25,5.784618096794961,10.052221731732093,1774.7552023698322
2024-08-26,8.231806186716891,12.70858758188045,2969.2025300261607
2024-08-27,12.689615427742593,19.731005603708205,2263.4954296914593
2024-08-28,12.450977811455111,18.52834580731985,2457.3228925714184
2024-08-29,16.293637536474137,23.05769309831877,2637.3546992268703
2024-08-30,14.922764210775648,20.80137008753829,1851.3082336788343
2024-08-31,15.520100970105823,20.80719323714278,1955.7990467705354
2024-09-01,7.856079564622826,11.825453045965055,1927.575775417305
2024-09-02,10.147349403206455,13.877506675158706,2134.4400018592723
2024-09-03,17.083043370758503,22.159869546865178,2874.2044762736923
2024-09-04,17.155021679229307,22.42201183100446,3555.7998166903603
2024-09-05,10.701333888469,14.39165668364803,2456.8632967624767
2024-09-06,14.615351461710095,22.030268336223898,3343.9080429874384
2024-09-07,12.74870647006858,18.07006024516599,2672.0683680125553
2024-09-08,12.537773681277999,18.04780676755692,2383.236221635124
2024-09-09,11.157676337884313,15.770245345300808,2015.7592886664083
2024-09-10,16.80274679846968,13.886547932603317,2099.433808982086
2024-09-11,12.733061905290704,19.856251288074056,2164.931273126922
2024-09-12,20.323873027838765,28.11879464168471,2323.181471859334
2024-09-13,14.60851808473209,22.38623780418562,3675.19384765625
2024-09-14,10.551385956458565,15.506317212704655,3540.51123046875
2024-09-15,13.331252154823925,19.17230962079785,2579.381007757486
2024-09-16,30.276542838964446,43.55291012725026,4603.09521484375
2024-09-17,21.11128471295807,30.58641778488513,3912.994744815822
2024-09-18,16.917093261604816,23.919271538855753,3163.461992620578
2024-09-19,6.514832026524026,9.633086032666183,2916.744249278935
2024-09-20,6.6656287609573805,13.856046414359112,3013.0294225496405
2024-09-21,4.935793799321935,7.288998148195501,1881.7227973064396
2024-09-22,5.557312414631918,8.613169610012408,2538.314398858651
2024-09-23,10.026980920350418,16.157709181075884,2432.884225348171
2024-09-24,13.521555685891112,19.3098168594338,1810.0918056425219
2024-09-25,12.823151744967486,17.134584237075767,2144.4215851585395
2024-09-26,9.348481839825835,13.367580716688305,1712.8485012747979
2024-09-27,5.928022505004943,8.54655377207517,1397.3594291841775
2024-09-28,3.4677329652831483,5.66443070037666,2104.6876071258052
2024-09-29,4.596244730681297,7.124185351987783,2678.944486194932
2024-09-30,7.405162959836562,11.536978917261404,2685.5746386957617
2024-10-01,8.637881597447967,11.073229400820555,2455.2977933202696
2024-10-02,10.57824183263727,14.864335067992428,4925.3642578125
2024-10-03,11.786925954546522,16.373110953350466,3585.845976650068
2024-10-04,6.237454602191639,7.659062788553275,2157.1620747792213
2024-10-05,7.894777944536053,11.916447113567575,2688.985732524472
2024-10-06,7.79723494576573,11.82329017391315,2610.9597038412917
2024-10-07,7.0519250632443455,10.63834268950099,2799.728247177875
2024-10-08,3.736518200843898,5.650038716097612,1604.013627019485
2024-10-09,3.4580000618549427,4.311579465905755,1700.9430459199452
2024-10-10,4.1467854659216,5.812783803811769,1271.0588906913601
2024-10-11,9.135071967539783,12.79955947320311,1822.562343707532
2024-10-12,7.923440038718682,12.325848473291101,2678.1746928462358
2024-10-13,8.991762354785678,12.573126900339574,2416.604652989252
2024-10-14,8.857541530301916,12.296614180049625,2943.450962741285
2024-10-15,8.508850255591081,11.82074058299515,2753.890040834429
2024-10-16,4.411325941528885,7.043313566612827,2594.8956201047095
2024-10-17,5.409628307612911,8.552469952216383,2934.779147770632
2024-10-18,6.679070015865209,16.64088597570037,2807.900330895489
2024-10-19,9.40928413365112,15.1472725186986,2724.0169494498186
2024-10-20,9.754792901131111,14.630957535777032,2689.251223209073
2024-10-21,7.614991102320214,11.564910690538856,2394.3617957348806
2024-10-22,6.0160067215572965,10.37097900892435,2047.4572795278605
2024-10-23,4.118131601870053,6.568851371824226,2047.0124781315906
2024-10-24,4.681742548174586,7.619735703525418,2017.1273008866156
2024-10-25,13.896722083537956,20.92042594874154,4127.7766294062485
2024-10-26,12.039442611334318,18.08838114936142,3106.3780866197576
2024-10-27,7.339896878835647,17.686588005386263,2367.2494572695205
2024-10-28,6.331207421871062,9.103846427637004,2036.1785617492403
2024-10-29,5.280852953739278,8.914690591835853,2501.764839296194
2024-10-30,3.5469101716047535,5.796545588975617,1572.8817478058575
2024-10-31,4.802524942923373,7.852409892280816,2158.7595497672323
2024-11-01,6.7557536835617755,9.633289300652219,2247.316002705952
2024-11-02,5.899438649859716,8.813892969365224,2050.055151237732
2024-11-03,6.199399152113255,9.344649911139754,2562.0846939466705
2024-11-04,3.606404291605915,5.591939391642813,1973.4044852040633
2024-11-05,15.742861101614379,23.099951117194244,4562.674883722054
2024-11-06,8.700795789788877,12.217767318063341,2552.1754293230956
2024-11-07,6.865670799974365,9.7842506220776,2564.0487677758542
2024-11-08,7.375003090907667,10.640820306663464,2855.4093175468406
2024-11-09,4.956874708142792,7.270392431958623,1765.8224067685105
2024-11-10,12.754598844819172,19.76897284508323,4010.8057929848346
2024-11-11,21.633959645914324,31.154373265192262,7140.611742109316
2024-11-12,14.087088869936398,19.78047917374436,3789.4347256544684
2024-11-13,8.070931149737241,11.128843070711605,3204.483373132514
2024-11-14,5.597806142805781,8.370939115021777,2509.7619030032465
2024-11-15,6.84699558992489,10.197547911167137,3066.631355587396
2024-11-16,4.16421281454826,6.661921313013469,1736.139491889691
2024-11-17,4.256415636214146,7.322425990938071,1768.905974987249
2024-11-18,3.2332079592497642,5.003647404019699,2191.4836687814814
2024-11-19,7.432266740238523,11.445142099456392,3810.5150830101875
2024-11-20,2.828709602355957,5.397066218864766,2219.1387126588543
2024-11-21,5.612030261239788,8.857473445231946,2613.137091376937
2024-11-22,4.356266988018474,6.392564513415105,2494.7601562480013
2024-11-23,5.9099063245728045,8.766191353785743,2826.093091215077
2024-11-24,5.453922447511566,8.259036929766218,2730.533504566452
2024-11-25,7.5612913506182045,11.178185060629106,1703.4273008349721
2024-11-26,9.027372761229367,13.388330782938368,2452.1203060318326
2024-11-27,18.524304195832833,26.20503585334948,4774.357318452061
2024-11-28,24.144696210988087,33.26643413836214,5875.875385656433
2024-11-29,10.613095584053575,15.238130380280932,3673.1381314339187
2024-11-30,6.3725258997686325,9.7433110186828,2783.2890186271516
2024-12-01,4.823335395901738,7.489509432695679,1942.6030297140196
2024-12-02,8.316225969159591,11.639530328631528,2455.7889162887113
2024-12-03,9.778820295430831,12.992359349169579,2572.4244774534336
2024-12-04,9.744212048408997,14.750409459978762,3531.230530529535
2024-12-05,7.873968123539557,11.487602082660965,1912.7869873046875
2024-12-06,7.4142186433712185,10.356605716548822,3164.8907095199525
2024-12-07,7.724533240876987,10.676390330659348,3256.4721325133196
2024-12-08,6.834634106140723,15.28785173716507,2798.85986328125
2024-12-09,18.45839381252766,25.37602402765079,9282.305149149279
2024-12-10,5.897597770587657,8.833587804917556,2670.7705272188373
2024-12-11,4.765295733677811,7.819698635876349,1978.8739189856287
2024-12-12,5.300631354261166,8.793217800499137,1811.7318868604516
2024-12-13,7.037703355364006,10.973489543395006,3351.0533540084107
2024-12-14,6.143776672066562,8.460518849117548,3578.2325457711304
2024-12-15,6.813916551738898,9.206159183141512,3707.1571701577714
2024-12-16,6.156528875578974,9.123945634491026,2760.169512501431
2024-12-17,7.515855990766599,10.963087267495126,3875.099593924048
2024-12-18,13.907424908606675,19.738896616882556,8136.70740984591
2024-12-19,5.031827130626599,7.515740684508833,1861.3827710835376
2024-12-20,6.782087243866188,10.168575751000102,2577.6583565530514
2024-12-21,3.4963962223446514,5.333936914582125,2280.1144227419923
2024-12-22,5.739108555296301,8.24074601858792,2128.8054287555606
2024-12-23,7.483297853001913,11.301075037411131,2809.474084221167
2024-12-24,11.711094573871364,17.315257343816594,4913.890302678332
2024-12-25,6.648196135252807,9.794063756443677,2881.5167884098832
2024-12-26,7.2905372459751465,10.011812849911427,2464.2736506914093
2024-12-27,12.95745349540586,18.621456784638582,3956.531685743124
2024-12-28,8.111237819596425,11.696584536802039,3278.6087261386137
2024-12-29,5.450843130404744,7.690938582790312,2034.816321728351
2024-12-30,4.746053984306113,8.096626895716684,1718.4945116994443
2024-12-31,4.64150081739829,8.101828440981361,2152.2220388221854
